"Cruise","Ship","OrderOcc","TowType","TowNumber","SpeciesCode","Size","Count","Lat","Lon","Line","Station","SpeciesName","Year","Month","CalCOFI"
9707,"JD",55,"CB",1,227,15,1,33.81667,-121.845,80,70,"Diaphus theta",1997,"07",1
9707,"JD",55,"CB",1,239,24,1,33.81667,-121.845,80,70,"Diogenichthys atlanticus",1997,"07",1
9707,"JD",55,"CB",1,260,26.2,1,33.81667,-121.845,80,70,"Nannobrachium ritteri",1997,"07",1
9707,"JD",55,"CB",1,292,41.3,1,33.81667,-121.845,80,70,"Stenobrachius leucopsarus",1997,"07",1
9707,"JD",55,"CB",1,683,15.6,1,33.81667,-121.845,80,70,"Sebastes",1997,"07",1
9707,"JD",55,"CB",1,683,20.9,1,33.81667,-121.845,80,70,"Sebastes",1997,"07",1
9707,"JD",55,"MT",1,19,39.4,1,33.81667,-121.845,80,70,"Sardinops sagax",1997,"07",1
9707,"JD",55,"MT",1,19,41.2,1,33.81667,-121.845,80,70,"Sardinops sagax",1997,"07",1
9707,"JD",55,"MT",1,19,41.9,1,33.81667,-121.845,80,70,"Sardinops sagax",1997,"07",1
9707,"JD",55,"MT",1,19,43,1,33.81667,-121.845,80,70,"Sardinops sagax",1997,"07",1
9707,"JD",55,"MT",1,166,62.6,1,33.81667,-121.845,80,70,"Cololabis saira",1997,"07",1
9707,"JD",55,"MT",1,166,72.9,1,33.81667,-121.845,80,70,"Cololabis saira",1997,"07",1
9707,"JD",55,"MT",1,166,80.9,1,33.81667,-121.845,80,70,"Cololabis saira",1997,"07",1
9707,"JD",56,"CB",1,227,14.8,1,33.48333,-122.533333,80,80,"Diaphus theta",1997,"07",1
9707,"JD",56,"MT",1,296,29,1,33.48333,-122.533333,80,80,"Symbolophorus californiensis",1997,"07",1
9707,"JD",59,"MT",1,296,33.1,1,33.38833,-124.323333,76.7,100,"Symbolophorus californiensis",1997,"07",1
9707,"JD",64,"MT",1,683,29.2,1,34.88833,-121.198333,76.7,55,"Sebastes",1997,"07",1
9709,"NH",3,"MT",1,626,15.7,1,32.84833,-117.526667,93.3,30,"Chromis punctipinnis",1997,"09",1
9709,"NH",4,"MT",1,273,28.8,1,32.68,-117.873333,93.3,35,"Myctophum nitidulum",1997,"09",1
9709,"NH",4,"MT",1,273,32.5,1,32.68,-117.873333,93.3,35,"Myctophum nitidulum",1997,"09",1
9709,"NH",4,"MT",1,273,38.2,1,32.68,-117.873333,93.3,35,"Myctophum nitidulum",1997,"09",1
9709,"NH",5,"CB",1,301,49,1,32.515,-118.206667,93.3,40,"Triphoturus mexicanus",1997,"09",1
9709,"NH",6,"MT",1,791,76.5,1,32.34667,-118.551667,93.3,45,"Syngnathus",1997,"09",1
9709,"NH",9,"MT",1,273,21,1,31.84667,-119.568333,93.3,60,"Myctophum nitidulum",1997,"09",1
9709,"NH",10,"MT",1,273,62,1,31.51333,-120.243333,93.3,70,"Myctophum nitidulum",1997,"09",1
9709,"NH",16,"CB",1,281,21.8,1,30.41333,-123.995,90,120,"Notolychnus valdiviae",1997,"09",1
9709,"NH",16,"MT",1,166,29,1,30.41333,-123.995,90,120,"Cololabis saira",1997,"09",1
9709,"NH",17,"MT",1,166,24.3,1,30.75167,-123.336667,90,110,"Cololabis saira",1997,"09",1
9709,"NH",18,"CB",1,161,74.6,1,31.07667,-122.663333,90,100,"Idiacanthus antrostomus",1997,"09",1
9709,"NH",20,"CB",1,105,31.5,1,31.75,-121.315,90,80,"Argyropelecus sladeni",1997,"09",1
9709,"NH",20,"CB",1,260,28.9,1,31.75,-121.315,90,80,"Nannobrachium ritteri",1997,"09",1
9709,"NH",20,"CB",1,296,37,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"CB",1,301,15.8,1,31.75,-121.315,90,80,"Triphoturus mexicanus",1997,"09",1
9709,"NH",20,"MT",1,273,66.8,1,31.75,-121.315,90,80,"Myctophum nitidulum",1997,"09",1
9709,"NH",20,"MT",1,296,29,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,30.5,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,30.8,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,31,2,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,31.2,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,31.4,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,31.5,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,31.8,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,32,2,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,32.2,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,33.1,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,33.5,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,35.5,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,36.8,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,37,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,37.4,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,38.8,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,44.1,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",20,"MT",1,296,46.3,1,31.75,-121.315,90,80,"Symbolophorus californiensis",1997,"09",1
9709,"NH",21,"MT",1,273,59,1,32.08167,-120.64,90,70,"Myctophum nitidulum",1997,"09",1
9709,"NH",21,"MT",1,273,67.8,1,32.08167,-120.64,90,70,"Myctophum nitidulum",1997,"09",1
9709,"NH",24,"CB",1,121,89.5,1,32.91833,-118.936667,90,45,"Stomias atriventer",1997,"09",1
9709,"NH",25,"CB",1,301,53,1,33.185,-118.391667,90,37,"Triphoturus mexicanus",1997,"09",1
9709,"NH",25,"MT",1,166,32,1,33.185,-118.391667,90,37,"Cololabis saira",1997,"09",1
9709,"NH",25,"MT",1,666,16.2,1,33.185,-118.391667,90,37,"Medialuna californiensis",1997,"09",1
9709,"NH",25,"MT",1,666,16.5,1,33.185,-118.391667,90,37,"Medialuna californiensis",1997,"09",1
9709,"NH",25,"MT",1,666,17.8,1,33.185,-118.391667,90,37,"Medialuna californiensis",1997,"09",1
9709,"NH",30,"CB",1,301,45,1,33.82167,-118.628333,86.7,35,"Triphoturus mexicanus",1997,"09",1
9709,"NH",30,"MT",1,626,14.8,1,33.82167,-118.628333,86.7,35,"Chromis punctipinnis",1997,"09",1
9709,"NH",30,"MT",1,626,150,1,33.82167,-118.628333,86.7,35,"Chromis punctipinnis",1997,"09",1
9709,"NH",35,"CB",1,71,30.1,1,32.99167,-120.351667,86.7,60,"Bathylagoides wesethi",1997,"09",1
9709,"NH",35,"CB",1,288,20,1,32.99167,-120.351667,86.7,60,"Protomyctophum crockeri",1997,"09",1
9709,"NH",35,"CB",1,296,44.1,1,32.99167,-120.351667,86.7,60,"Symbolophorus californiensis",1997,"09",1
9709,"NH",35,"MT",1,249,34.3,1,32.99167,-120.351667,86.7,60,"Gonichthys tenuiculus",1997,"09",1
9709,"NH",35,"MT",1,666,12.7,1,32.99167,-120.351667,86.7,60,"Medialuna californiensis",1997,"09",1
9709,"NH",35,"MT",1,666,16,1,32.99167,-120.351667,86.7,60,"Medialuna californiensis",1997,"09",1
9709,"NH",36,"CB",1,71,27.9,1,32.65667,-121.033333,86.7,70,"Bathylagoides wesethi",1997,"09",1
9709,"NH",36,"CB",1,71,43.7,1,32.65667,-121.033333,86.7,70,"Bathylagoides wesethi",1997,"09",1
9709,"NH",36,"MT",1,296,32.3,1,32.65667,-121.033333,86.7,70,"Symbolophorus californiensis",1997,"09",1
9709,"NH",36,"MT",1,296,32.5,1,32.65667,-121.033333,86.7,70,"Symbolophorus californiensis",1997,"09",1
9709,"NH",36,"MT",1,296,32.9,1,32.65667,-121.033333,86.7,70,"Symbolophorus californiensis",1997,"09",1
9709,"NH",36,"MT",1,296,33,1,32.65667,-121.033333,86.7,70,"Symbolophorus californiensis",1997,"09",1
9709,"NH",36,"MT",1,296,34,1,32.65667,-121.033333,86.7,70,"Symbolophorus californiensis",1997,"09",1
9709,"NH",36,"MT",1,296,34.5,1,32.65667,-121.033333,86.7,70,"Symbolophorus californiensis",1997,"09",1
9709,"NH",36,"MT",1,296,37.1,1,32.65667,-121.033333,86.7,70,"Symbolophorus californiensis",1997,"09",1
9709,"NH",36,"MT",1,296,38.6,1,32.65667,-121.033333,86.7,70,"Symbolophorus californiensis",1997,"09",1
9709,"NH",36,"MT",1,299,26,1,32.65667,-121.033333,86.7,70,"Tarletonbeania crenularis",1997,"09",1
9709,"NH",41,"MT",1,166,29.4,1,31.91167,-124.17,83.3,110,"Cololabis saira",1997,"09",1
9709,"NH",42,"CB",1,226,21.7,1,32.245,-123.491667,83.3,100,"Ceratoscopelus townsendi",1997,"09",1
9709,"NH",42,"CB",1,1259,25.2,1,32.245,-123.491667,83.3,100,"Lampanyctus",1997,"09",1
9709,"NH",42,"MT",1,166,20.2,1,32.245,-123.491667,83.3,100,"Cololabis saira",1997,"09",1
9709,"NH",42,"MT",1,166,35.2,1,32.245,-123.491667,83.3,100,"Cololabis saira",1997,"09",1
9709,"NH",42,"MT",1,273,26,1,32.245,-123.491667,83.3,100,"Myctophum nitidulum",1997,"09",1
9709,"NH",43,"CB",1,239,18.8,1,32.57833,-122.806667,83.3,90,"Diogenichthys atlanticus",1997,"09",1
9709,"NH",43,"CB",1,239,19.3,1,32.57833,-122.806667,83.3,90,"Diogenichthys atlanticus",1997,"09",1
9709,"NH",43,"CB",1,1259,24.5,1,32.57833,-122.806667,83.3,90,"Lampanyctus",1997,"09",1
9709,"NH",43,"MT",1,166,36.1,1,32.57833,-122.806667,83.3,90,"Cololabis saira",1997,"09",1
9709,"NH",46,"CB",1,260,27,1,33.57833,-120.753333,83.3,60,"Nannobrachium ritteri",1997,"09",1
9709,"NH",46,"CB",1,299,29.7,1,33.57833,-120.753333,83.3,60,"Tarletonbeania crenularis",1997,"09",1
9709,"NH",46,"CB",1,406,16.7,1,33.57833,-120.753333,83.3,60,"Poromitra megalops",1997,"09",1
9709,"NH",46,"MT",1,296,35.8,1,33.57833,-120.753333,83.3,60,"Symbolophorus californiensis",1997,"09",1
9709,"NH",46,"MT",1,296,44.9,1,33.57833,-120.753333,83.3,60,"Symbolophorus californiensis",1997,"09",1
9709,"NH",46,"MT",1,666,17.2,1,33.57833,-120.753333,83.3,60,"Medialuna californiensis",1997,"09",1
9709,"NH",47,"MT",1,296,28.2,1,33.745,-120.413333,83.3,55,"Symbolophorus californiensis",1997,"09",1
9709,"NH",47,"MT",1,296,44.5,1,33.745,-120.413333,83.3,55,"Symbolophorus californiensis",1997,"09",1
9709,"NH",51,"CB",1,292,55.7,1,34.275,-120.03,81.8,46.9,"Stenobrachius leucopsarus",1997,"09",1
9709,"NH",51,"CB",1,292,56.3,1,34.275,-120.03,81.8,46.9,"Stenobrachius leucopsarus",1997,"09",1
9709,"NH",51,"CB",1,1259,25,1,34.275,-120.03,81.8,46.9,"Lampanyctus",1997,"09",1
9709,"NH",58,"CB",1,259,54.2,1,32.81333,-123.908333,80,100,"Nannobrachium regale",1997,"09",1
9709,"NH",58,"CB",1,260,27,1,32.81333,-123.908333,80,100,"Nannobrachium ritteri",1997,"09",1
9709,"NH",58,"CB",1,301,44.7,1,32.81333,-123.908333,80,100,"Triphoturus mexicanus",1997,"09",1
9710,"JD",3,"CB",1,260,36,1,35.47667,-121.608333,73.3,55,"Nannobrachium ritteri",1997,"10",1
9710,"JD",3,"CB",1,292,24,1,35.47667,-121.608333,73.3,55,"Stenobrachius leucopsarus",1997,"10",1
9710,"JD",3,"MT",1,166,31.2,1,35.47667,-121.608333,73.3,55,"Cololabis saira",1997,"10",1
9710,"JD",4,"CB",1,292,26.5,1,35.31,-121.963333,73.3,60,"Stenobrachius leucopsarus",1997,"10",1
9710,"JD",4,"CB",1,292,27,1,35.31,-121.963333,73.3,60,"Stenobrachius leucopsarus",1997,"10",1
9710,"JD",4,"MT",1,273,21.9,1,35.31,-121.963333,73.3,60,"Myctophum nitidulum",1997,"10",1
9710,"JD",4,"MT",1,296,30.2,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,31,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,32,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,32.7,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,35,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,36.2,2,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,37.2,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,38,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,38.3,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,38.5,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,38.8,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,39,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,39.1,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,39.8,2,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,40.4,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,41.1,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,296,41.7,1,35.31,-121.963333,73.3,60,"Symbolophorus californiensis",1997,"10",1
9710,"JD",4,"MT",1,299,27.1,1,35.31,-121.963333,73.3,60,"Tarletonbeania crenularis",1997,"10",1
9710,"JD",4,"MT",1,299,33.6,1,35.31,-121.963333,73.3,60,"Tarletonbeania crenularis",1997,"10",1
9710,"JD",4,"MT",1,791,65,1,35.31,-121.963333,73.3,60,"Syngnathus",1997,"10",1
9710,"JD",4,"MT",1,791,69.5,1,35.31,-121.963333,73.3,60,"Syngnathus",1997,"10",1
9710,"JD",5,"CB",1,121,61.5,1,35.145,-122.313333,73.3,65,"Stomias atriventer",1997,"10",1
9710,"JD",5,"CB",1,260,32.8,1,35.145,-122.313333,73.3,65,"Nannobrachium ritteri",1997,"10",1
9710,"JD",5,"CB",1,260,59.5,1,35.145,-122.313333,73.3,65,"Nannobrachium ritteri",1997,"10",1
9710,"JD",5,"MT",1,296,29.8,1,35.145,-122.313333,73.3,65,"Symbolophorus californiensis",1997,"10",1
9710,"JD",5,"MT",1,296,30,1,35.145,-122.313333,73.3,65,"Symbolophorus californiensis",1997,"10",1
9710,"JD",5,"MT",1,296,38,1,35.145,-122.313333,73.3,65,"Symbolophorus californiensis",1997,"10",1
9710,"JD",5,"MT",1,296,39.5,1,35.145,-122.313333,73.3,65,"Symbolophorus californiensis",1997,"10",1
9710,"JD",5,"MT",1,296,41.6,1,35.145,-122.313333,73.3,65,"Symbolophorus californiensis",1997,"10",1
9710,"JD",8,"MT",1,166,23.2,1,35.215,-123.778333,70,80,"Cololabis saira",1997,"10",1
9710,"JD",8,"MT",1,166,23.5,1,35.215,-123.778333,70,80,"Cololabis saira",1997,"10",1
9710,"JD",9,"MT",1,166,40,1,35.54833,-123.075,70,70,"Cololabis saira",1997,"10",1
9710,"JD",9,"MT",1,296,28.9,1,35.54833,-123.075,70,70,"Symbolophorus californiensis",1997,"10",1
9710,"JD",9,"MT",1,296,44.4,1,35.54833,-123.075,70,70,"Symbolophorus californiensis",1997,"10",1
9710,"JD",9,"MT",1,296,77,1,35.54833,-123.075,70,70,"Symbolophorus californiensis",1997,"10",1
9710,"JD",9,"MT",1,299,32.2,1,35.54833,-123.075,70,70,"Tarletonbeania crenularis",1997,"10",1
9710,"JD",10,"MT",1,296,43,1,35.715,-122.72,70,65,"Symbolophorus californiensis",1997,"10",1
9710,"JD",10,"MT",1,299,24,1,35.715,-122.72,70,65,"Tarletonbeania crenularis",1997,"10",1
9710,"JD",10,"MT",1,299,25.5,1,35.715,-122.72,70,65,"Tarletonbeania crenularis",1997,"10",1
9710,"JD",10,"MT",1,299,25.9,1,35.715,-122.72,70,65,"Tarletonbeania crenularis",1997,"10",1
9710,"JD",10,"MT",1,299,26.5,1,35.715,-122.72,70,65,"Tarletonbeania crenularis",1997,"10",1
9710,"JD",10,"MT",1,299,28,1,35.715,-122.72,70,65,"Tarletonbeania crenularis",1997,"10",1
9710,"JD",10,"MT",1,299,28.5,1,35.715,-122.72,70,65,"Tarletonbeania crenularis",1997,"10",1
9710,"JD",14,"CB",1,292,26,1,36.18167,-121.73,70,51,"Stenobrachius leucopsarus",1997,"10",1
9710,"JD",14,"CB",1,292,28,1,36.18167,-121.73,70,51,"Stenobrachius leucopsarus",1997,"10",1
9710,"JD",14,"CB",1,292,28.3,1,36.18167,-121.73,70,51,"Stenobrachius leucopsarus",1997,"10",1
9710,"JD",14,"CB",1,292,36,1,36.18167,-121.73,70,51,"Stenobrachius leucopsarus",1997,"10",1
9710,"JD",15,"MT",1,166,43.9,1,36.76833,-122.053333,66.7,50,"Cololabis saira",1997,"10",1
9710,"JD",16,"CB",1,227,41.6,1,36.62167,-122.415,66.7,55,"Diaphus theta",1997,"10",1
9710,"JD",16,"CB",1,292,52.6,1,36.62167,-122.415,66.7,55,"Stenobrachius leucopsarus",1997,"10",1
9710,"JD",16,"CB",1,292,53,1,36.62167,-122.415,66.7,55,"Stenobrachius leucopsarus",1997,"10",1
9710,"JD",21,"CB",1,227,20.5,1,36.37667,-124.625,63.3,80,"Diaphus theta",1997,"10",1
9710,"JD",21,"CB",1,227,23,1,36.37667,-124.625,63.3,80,"Diaphus theta",1997,"10",1
9710,"JD",21,"CB",1,292,24,1,36.37667,-124.625,63.3,80,"Stenobrachius leucopsarus",1997,"10",1
9710,"JD",24,"CB",1,104,18.8,1,37.04333,-123.195,63.3,60,"Argyropelecus hemigymnus",1997,"10",1
9710,"JD",24,"CB",1,227,23,1,37.04333,-123.195,63.3,60,"Diaphus theta",1997,"10",1
9710,"JD",24,"CB",1,288,16,1,37.04333,-123.195,63.3,60,"Protomyctophum crockeri",1997,"10",1
9710,"JD",24,"CB",1,292,25,1,37.04333,-123.195,63.3,60,"Stenobrachius leucopsarus",1997,"10",1
9710,"JD",24,"CB",1,292,29,1,37.04333,-123.195,63.3,60,"Stenobrachius leucopsarus",1997,"10",1
9710,"JD",25,"MT",1,166,35,1,37.21167,-122.836667,63.3,55,"Cololabis saira",1997,"10",1
9710,"JD",25,"MT",1,299,49.9,1,37.21167,-122.836667,63.3,55,"Tarletonbeania crenularis",1997,"10",1
9712,"SP",7,"MT",1,273,21,1,32.41833,-119.96,90,60,"Myctophum nitidulum",1997,"12",1
9712,"SP",8,"CB",1,93,22.1,1,32.08833,-120.64,90,70,"Vinciguerria lucetia",1997,"12",1
9802,"JD",2,"CB",1,301,16.8,1,32.91333,-117.395,93.3,28,"Triphoturus mexicanus",1998,"02",1
9802,"JD",2,"CB",1,301,22.1,1,32.91333,-117.395,93.3,28,"Triphoturus mexicanus",1998,"02",1
9802,"JD",2,"CB",1,301,25.3,1,32.91333,-117.395,93.3,28,"Triphoturus mexicanus",1998,"02",1
9802,"JD",2,"CB",1,301,30,1,32.91333,-117.395,93.3,28,"Triphoturus mexicanus",1998,"02",1
9802,"JD",2,"CB",1,301,31.2,1,32.91333,-117.395,93.3,28,"Triphoturus mexicanus",1998,"02",1
9802,"JD",2,"CB",1,301,35.2,1,32.91333,-117.395,93.3,28,"Triphoturus mexicanus",1998,"02",1
9802,"JD",3,"CB",1,71,45,1,32.84667,-117.531667,93.3,30,"Bathylagoides wesethi",1998,"02",1
9802,"JD",3,"CB",1,93,20.9,1,32.84667,-117.531667,93.3,30,"Vinciguerria lucetia",1998,"02",1
9802,"JD",3,"CB",1,93,24.2,1,32.84667,-117.531667,93.3,30,"Vinciguerria lucetia",1998,"02",1
9802,"JD",3,"CB",1,301,28,1,32.84667,-117.531667,93.3,30,"Triphoturus mexicanus",1998,"02",1
9802,"JD",3,"CB",1,301,34,1,32.84667,-117.531667,93.3,30,"Triphoturus mexicanus",1998,"02",1
9802,"JD",3,"MT",1,249,41.1,1,32.84667,-117.531667,93.3,30,"Gonichthys tenuiculus",1998,"02",1
9802,"JD",4,"CB",1,239,18,1,32.68,-117.873333,93.3,35,"Diogenichthys atlanticus",1998,"02",1
9802,"JD",4,"CB",1,301,31.9,1,32.68,-117.873333,93.3,35,"Triphoturus mexicanus",1998,"02",1
9802,"JD",4,"MT",1,273,17.5,1,32.68,-117.873333,93.3,35,"Myctophum nitidulum",1998,"02",1
9802,"JD",4,"MT",1,273,29.2,1,32.68,-117.873333,93.3,35,"Myctophum nitidulum",1998,"02",1
9802,"JD",5,"CB",1,239,16.2,1,32.51333,-118.211667,93.3,40,"Diogenichthys atlanticus",1998,"02",1
9802,"JD",5,"CB",1,260,40.2,1,32.51333,-118.211667,93.3,40,"Nannobrachium ritteri",1998,"02",1
9802,"JD",5,"MT",1,249,17.1,1,32.51333,-118.211667,93.3,40,"Gonichthys tenuiculus",1998,"02",1
9802,"JD",5,"MT",1,249,49.7,1,32.51333,-118.211667,93.3,40,"Gonichthys tenuiculus",1998,"02",1
9802,"JD",5,"MT",1,273,23,1,32.51333,-118.211667,93.3,40,"Myctophum nitidulum",1998,"02",1
9802,"JD",5,"MT",1,296,34.5,1,32.51333,-118.211667,93.3,40,"Symbolophorus californiensis",1998,"02",1
9802,"JD",5,"MT",1,296,38.1,1,32.51333,-118.211667,93.3,40,"Symbolophorus californiensis",1998,"02",1
9802,"JD",9,"CB",1,93,17.5,1,31.84667,-119.571667,93.3,60,"Vinciguerria lucetia",1998,"02",1
9802,"JD",9,"CB",1,259,47.9,1,31.84667,-119.571667,93.3,60,"Nannobrachium regale",1998,"02",1
9802,"JD",9,"CB",1,273,17.5,1,31.84667,-119.571667,93.3,60,"Myctophum nitidulum",1998,"02",1
9802,"JD",10,"CB",1,239,17.7,1,31.51333,-120.248333,93.3,70,"Diogenichthys atlanticus",1998,"02",1
9802,"JD",10,"MT",1,273,61.5,1,31.51333,-120.248333,93.3,70,"Myctophum nitidulum",1998,"02",1
9802,"JD",13,"CB",1,71,24,1,30.51333,-122.258333,93.3,100,"Bathylagoides wesethi",1998,"02",1
9802,"JD",13,"CB",1,161,25.1,1,30.51333,-122.258333,93.3,100,"Idiacanthus antrostomus",1998,"02",1
9802,"JD",13,"CB",1,260,19.5,1,30.51333,-122.258333,93.3,100,"Nannobrachium ritteri",1998,"02",1
9802,"JD",13,"CB",1,260,33.9,1,30.51333,-122.258333,93.3,100,"Nannobrachium ritteri",1998,"02",1
9802,"JD",13,"MT",1,249,16.7,1,30.51333,-122.258333,93.3,100,"Gonichthys tenuiculus",1998,"02",1
9802,"JD",13,"MT",1,273,20,1,30.51333,-122.258333,93.3,100,"Myctophum nitidulum",1998,"02",1
9802,"JD",13,"MT",1,273,29,1,30.51333,-122.258333,93.3,100,"Myctophum nitidulum",1998,"02",1
9802,"JD",13,"MT",1,273,46,1,30.51333,-122.258333,93.3,100,"Myctophum nitidulum",1998,"02",1
9802,"JD",13,"MT",1,296,31.2,1,30.51333,-122.258333,93.3,100,"Symbolophorus californiensis",1998,"02",1
9802,"JD",14,"CB",1,93,21.8,1,30.18167,-122.921667,93.3,110,"Vinciguerria lucetia",1998,"02",1
9802,"JD",14,"CB",1,226,18.7,1,30.18167,-122.921667,93.3,110,"Ceratoscopelus townsendi",1998,"02",1
9802,"JD",14,"CB",1,269,49.9,1,30.18167,-122.921667,93.3,110,"Nannobrachium hawaiiensis",1998,"02",1
9802,"JD",14,"CB",1,269,56.2,1,30.18167,-122.921667,93.3,110,"Nannobrachium hawaiiensis",1998,"02",1
9802,"JD",14,"MT",1,166,45,1,30.18167,-122.921667,93.3,110,"Cololabis saira",1998,"02",1
9802,"JD",14,"MT",1,273,17.5,1,30.18167,-122.921667,93.3,110,"Myctophum nitidulum",1998,"02",1
9802,"JD",14,"MT",1,273,17.8,1,30.18167,-122.921667,93.3,110,"Myctophum nitidulum",1998,"02",1
9802,"JD",14,"MT",1,273,17.9,1,30.18167,-122.921667,93.3,110,"Myctophum nitidulum",1998,"02",1
9802,"JD",14,"MT",1,273,22.9,1,30.18167,-122.921667,93.3,110,"Myctophum nitidulum",1998,"02",1
9802,"JD",16,"CB",1,259,51.5,1,30.42,-124,90,120,"Nannobrachium regale",1998,"02",1
9802,"JD",17,"MT",1,273,24,2,30.75167,-123.331667,90,110,"Myctophum nitidulum",1998,"02",1
9802,"JD",17,"MT",1,273,30.2,1,30.75167,-123.331667,90,110,"Myctophum nitidulum",1998,"02",1
9802,"JD",18,"CB",1,226,19.4,1,31.085,-122.663333,90,100,"Ceratoscopelus townsendi",1998,"02",1
9802,"JD",18,"MT",1,249,20.9,1,31.085,-122.663333,90,100,"Gonichthys tenuiculus",1998,"02",1
9802,"JD",18,"MT",1,273,22.9,1,31.085,-122.663333,90,100,"Myctophum nitidulum",1998,"02",1
9802,"JD",20,"CB",1,301,21.2,1,31.75167,-121.315,90,80,"Triphoturus mexicanus",1998,"02",1
9802,"JD",20,"MT",1,273,18.8,1,31.75167,-121.315,90,80,"Myctophum nitidulum",1998,"02",1
9802,"JD",21,"CB",1,239,23.3,1,32.085,-120.638333,90,70,"Diogenichthys atlanticus",1998,"02",1
9802,"JD",21,"MT",1,273,18.1,1,32.085,-120.638333,90,70,"Myctophum nitidulum",1998,"02",1
9802,"JD",21,"MT",1,273,19,2,32.085,-120.638333,90,70,"Myctophum nitidulum",1998,"02",1
9802,"JD",21,"MT",1,273,19.1,1,32.085,-120.638333,90,70,"Myctophum nitidulum",1998,"02",1
9802,"JD",21,"MT",1,273,21.5,1,32.085,-120.638333,90,70,"Myctophum nitidulum",1998,"02",1
9802,"JD",21,"MT",1,273,21.8,1,32.085,-120.638333,90,70,"Myctophum nitidulum",1998,"02",1
9802,"JD",21,"MT",1,273,23,1,32.085,-120.638333,90,70,"Myctophum nitidulum",1998,"02",1
9802,"JD",21,"MT",1,273,23.2,1,32.085,-120.638333,90,70,"Myctophum nitidulum",1998,"02",1
9802,"JD",21,"MT",1,273,23.5,1,32.085,-120.638333,90,70,"Myctophum nitidulum",1998,"02",1
9802,"JD",21,"MT",1,273,24,1,32.085,-120.638333,90,70,"Myctophum nitidulum",1998,"02",1
